image_path,binary_mask_path
dataset/1k_images/client_data/training_data/data/final_render_677_y14.34_z22.84_pupil_diameter_1.41mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_677_y14.34_z22.84_pupil_diameter_1.41mm.jpg0677.jpg
dataset/1k_images/client_data/training_data/data/final_render_678_y-6.31_z26.41_pupil_diameter_5.05mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_678_y-6.31_z26.41_pupil_diameter_5.05mm.jpg0678.jpg
dataset/1k_images/client_data/training_data/data/final_render_679_y-16.76_z-25.01_pupil_diameter_2.32mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_679_y-16.76_z-25.01_pupil_diameter_2.32mm.jpg0679.jpg
dataset/1k_images/client_data/training_data/data/final_render_67_y-1.99_z-23.11_pupil_diameter_1.55mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_67_y-1.99_z-23.11_pupil_diameter_1.55mm.jpg0067.jpg
dataset/1k_images/client_data/training_data/data/final_render_680_y8.92_z-7.49_pupil_diameter_2.34mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_680_y8.92_z-7.49_pupil_diameter_2.34mm.jpg0680.jpg
dataset/1k_images/client_data/training_data/data/final_render_681_y2.24_z-21.36_pupil_diameter_3.84mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_681_y2.24_z-21.36_pupil_diameter_3.84mm.jpg0681.jpg
dataset/1k_images/client_data/training_data/data/final_render_682_y21.03_z-24.43_pupil_diameter_5.33mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_682_y21.03_z-24.43_pupil_diameter_5.33mm.jpg0682.jpg
dataset/1k_images/client_data/training_data/data/final_render_683_y17.88_z-17.00_pupil_diameter_6.91mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_683_y17.88_z-17.00_pupil_diameter_6.91mm.jpg0683.jpg
dataset/1k_images/client_data/training_data/data/final_render_684_y-10.15_z-7.20_pupil_diameter_5.21mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_684_y-10.15_z-7.20_pupil_diameter_5.21mm.jpg0684.jpg
dataset/1k_images/client_data/training_data/data/final_render_685_y12.67_z-25.99_pupil_diameter_3.10mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_685_y12.67_z-25.99_pupil_diameter_3.10mm.jpg0685.jpg
dataset/1k_images/client_data/training_data/data/final_render_686_y21.73_z-12.92_pupil_diameter_4.38mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_686_y21.73_z-12.92_pupil_diameter_4.38mm.jpg0686.jpg
dataset/1k_images/client_data/training_data/data/final_render_687_y-14.86_z-9.94_pupil_diameter_4.42mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_687_y-14.86_z-9.94_pupil_diameter_4.42mm.jpg0687.jpg
dataset/1k_images/client_data/training_data/data/final_render_688_y-5.48_z-11.78_pupil_diameter_6.88mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_688_y-5.48_z-11.78_pupil_diameter_6.88mm.jpg0688.jpg
dataset/1k_images/client_data/training_data/data/final_render_689_y10.80_z-17.52_pupil_diameter_7.16mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_689_y10.80_z-17.52_pupil_diameter_7.16mm.jpg0689.jpg
dataset/1k_images/client_data/training_data/data/final_render_68_y14.02_z15.88_pupil_diameter_1.34mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_68_y14.02_z15.88_pupil_diameter_1.34mm.jpg0068.jpg
dataset/1k_images/client_data/training_data/data/final_render_690_y10.81_z-18.40_pupil_diameter_5.43mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_690_y10.81_z-18.40_pupil_diameter_5.43mm.jpg0690.jpg
dataset/1k_images/client_data/training_data/data/final_render_691_y2.56_z28.46_pupil_diameter_5.84mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_691_y2.56_z28.46_pupil_diameter_5.84mm.jpg0691.jpg
dataset/1k_images/client_data/training_data/data/final_render_692_y-3.91_z-2.38_pupil_diameter_1.08mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_692_y-3.91_z-2.38_pupil_diameter_1.08mm.jpg0692.jpg
dataset/1k_images/client_data/training_data/data/final_render_693_y-21.50_z5.50_pupil_diameter_6.30mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_693_y-21.50_z5.50_pupil_diameter_6.30mm.jpg0693.jpg
dataset/1k_images/client_data/training_data/data/final_render_694_y3.30_z-21.98_pupil_diameter_4.10mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_694_y3.30_z-21.98_pupil_diameter_4.10mm.jpg0694.jpg
dataset/1k_images/client_data/training_data/data/final_render_695_y6.55_z18.44_pupil_diameter_1.66mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_695_y6.55_z18.44_pupil_diameter_1.66mm.jpg0695.jpg
dataset/1k_images/client_data/training_data/data/final_render_696_y-21.12_z-3.19_pupil_diameter_3.58mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_696_y-21.12_z-3.19_pupil_diameter_3.58mm.jpg0696.jpg
dataset/1k_images/client_data/training_data/data/final_render_697_y-21.79_z25.55_pupil_diameter_1.51mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_697_y-21.79_z25.55_pupil_diameter_1.51mm.jpg0697.jpg
dataset/1k_images/client_data/training_data/data/final_render_698_y2.41_z17.13_pupil_diameter_3.26mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_698_y2.41_z17.13_pupil_diameter_3.26mm.jpg0698.jpg
dataset/1k_images/client_data/training_data/data/final_render_699_y-25.67_z18.78_pupil_diameter_4.88mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_699_y-25.67_z18.78_pupil_diameter_4.88mm.jpg0699.jpg
dataset/1k_images/client_data/training_data/data/final_render_69_y-0.89_z2.30_pupil_diameter_6.78mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_69_y-0.89_z2.30_pupil_diameter_6.78mm.jpg0069.jpg
dataset/1k_images/client_data/training_data/data/final_render_6_y-9.79_z-8.84_pupil_diameter_7.42mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_6_y-9.79_z-8.84_pupil_diameter_7.42mm.jpg0006.jpg
dataset/1k_images/client_data/training_data/data/final_render_700_y13.95_z-22.95_pupil_diameter_3.88mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_700_y13.95_z-22.95_pupil_diameter_3.88mm.jpg0700.jpg
dataset/1k_images/client_data/training_data/data/final_render_701_y-5.50_z-6.51_pupil_diameter_5.12mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_701_y-5.50_z-6.51_pupil_diameter_5.12mm.jpg0701.jpg
dataset/1k_images/client_data/training_data/data/final_render_702_y17.20_z-10.92_pupil_diameter_2.73mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_702_y17.20_z-10.92_pupil_diameter_2.73mm.jpg0702.jpg
dataset/1k_images/client_data/training_data/data/final_render_703_y-25.32_z-5.81_pupil_diameter_1.64mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_703_y-25.32_z-5.81_pupil_diameter_1.64mm.jpg0703.jpg
dataset/1k_images/client_data/training_data/data/final_render_704_y25.42_z-21.88_pupil_diameter_2.72mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_704_y25.42_z-21.88_pupil_diameter_2.72mm.jpg0704.jpg
dataset/1k_images/client_data/training_data/data/final_render_705_y17.55_z-15.94_pupil_diameter_1.71mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_705_y17.55_z-15.94_pupil_diameter_1.71mm.jpg0705.jpg
dataset/1k_images/client_data/training_data/data/final_render_706_y18.25_z-7.75_pupil_diameter_6.91mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_706_y18.25_z-7.75_pupil_diameter_6.91mm.jpg0706.jpg
dataset/1k_images/client_data/training_data/data/final_render_707_y21.05_z-0.90_pupil_diameter_2.87mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_707_y21.05_z-0.90_pupil_diameter_2.87mm.jpg0707.jpg
dataset/1k_images/client_data/training_data/data/final_render_708_y28.48_z-8.18_pupil_diameter_3.74mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_708_y28.48_z-8.18_pupil_diameter_3.74mm.jpg0708.jpg
dataset/1k_images/client_data/training_data/data/final_render_709_y16.82_z29.60_pupil_diameter_6.58mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_709_y16.82_z29.60_pupil_diameter_6.58mm.jpg0709.jpg
dataset/1k_images/client_data/training_data/data/final_render_70_y14.85_z19.25_pupil_diameter_5.47mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_70_y14.85_z19.25_pupil_diameter_5.47mm.jpg0070.jpg
dataset/1k_images/client_data/training_data/data/final_render_710_y-23.64_z5.57_pupil_diameter_1.95mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_710_y-23.64_z5.57_pupil_diameter_1.95mm.jpg0710.jpg
dataset/1k_images/client_data/training_data/data/final_render_711_y4.57_z1.56_pupil_diameter_4.69mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_711_y4.57_z1.56_pupil_diameter_4.69mm.jpg0711.jpg
dataset/1k_images/client_data/training_data/data/final_render_712_y-23.20_z-3.91_pupil_diameter_4.43mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_712_y-23.20_z-3.91_pupil_diameter_4.43mm.jpg0712.jpg
dataset/1k_images/client_data/training_data/data/final_render_713_y18.21_z-16.03_pupil_diameter_7.52mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_713_y18.21_z-16.03_pupil_diameter_7.52mm.jpg0713.jpg
dataset/1k_images/client_data/training_data/data/final_render_714_y25.00_z21.09_pupil_diameter_3.83mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_714_y25.00_z21.09_pupil_diameter_3.83mm.jpg0714.jpg
dataset/1k_images/client_data/training_data/data/final_render_715_y6.37_z-8.20_pupil_diameter_4.39mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_715_y6.37_z-8.20_pupil_diameter_4.39mm.jpg0715.jpg
dataset/1k_images/client_data/training_data/data/final_render_716_y15.15_z25.46_pupil_diameter_3.79mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_716_y15.15_z25.46_pupil_diameter_3.79mm.jpg0716.jpg
dataset/1k_images/client_data/training_data/data/final_render_717_y6.86_z-26.26_pupil_diameter_6.57mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_717_y6.86_z-26.26_pupil_diameter_6.57mm.jpg0717.jpg
dataset/1k_images/client_data/training_data/data/final_render_718_y-13.95_z4.57_pupil_diameter_5.58mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_718_y-13.95_z4.57_pupil_diameter_5.58mm.jpg0718.jpg
dataset/1k_images/client_data/training_data/data/final_render_719_y13.10_z26.13_pupil_diameter_5.60mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_719_y13.10_z26.13_pupil_diameter_5.60mm.jpg0719.jpg
dataset/1k_images/client_data/training_data/data/final_render_71_y-10.92_z20.54_pupil_diameter_3.04mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_71_y-10.92_z20.54_pupil_diameter_3.04mm.jpg0071.jpg
dataset/1k_images/client_data/training_data/data/final_render_720_y-10.17_z18.36_pupil_diameter_4.38mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_720_y-10.17_z18.36_pupil_diameter_4.38mm.jpg0720.jpg
dataset/1k_images/client_data/training_data/data/final_render_721_y2.76_z27.92_pupil_diameter_5.36mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_721_y2.76_z27.92_pupil_diameter_5.36mm.jpg0721.jpg
dataset/1k_images/client_data/training_data/data/final_render_722_y-13.81_z18.92_pupil_diameter_5.76mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_722_y-13.81_z18.92_pupil_diameter_5.76mm.jpg0722.jpg
dataset/1k_images/client_data/training_data/data/final_render_723_y-2.15_z1.35_pupil_diameter_1.15mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_723_y-2.15_z1.35_pupil_diameter_1.15mm.jpg0723.jpg
dataset/1k_images/client_data/training_data/data/final_render_724_y-20.78_z-0.98_pupil_diameter_2.80mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_724_y-20.78_z-0.98_pupil_diameter_2.80mm.jpg0724.jpg
dataset/1k_images/client_data/training_data/data/final_render_725_y16.24_z25.90_pupil_diameter_4.16mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_725_y16.24_z25.90_pupil_diameter_4.16mm.jpg0725.jpg
dataset/1k_images/client_data/training_data/data/final_render_726_y6.25_z1.22_pupil_diameter_1.10mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_726_y6.25_z1.22_pupil_diameter_1.10mm.jpg0726.jpg
dataset/1k_images/client_data/training_data/data/final_render_727_y21.10_z-24.20_pupil_diameter_2.76mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_727_y21.10_z-24.20_pupil_diameter_2.76mm.jpg0727.jpg
dataset/1k_images/client_data/training_data/data/final_render_728_y9.86_z5.59_pupil_diameter_2.98mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_728_y9.86_z5.59_pupil_diameter_2.98mm.jpg0728.jpg
dataset/1k_images/client_data/training_data/data/final_render_729_y6.72_z4.44_pupil_diameter_7.03mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_729_y6.72_z4.44_pupil_diameter_7.03mm.jpg0729.jpg
dataset/1k_images/client_data/training_data/data/final_render_72_y28.50_z9.18_pupil_diameter_5.39mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_72_y28.50_z9.18_pupil_diameter_5.39mm.jpg0072.jpg
dataset/1k_images/client_data/training_data/data/final_render_730_y29.46_z25.83_pupil_diameter_3.37mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_730_y29.46_z25.83_pupil_diameter_3.37mm.jpg0730.jpg
dataset/1k_images/client_data/training_data/data/final_render_731_y29.69_z-9.82_pupil_diameter_5.65mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_731_y29.69_z-9.82_pupil_diameter_5.65mm.jpg0731.jpg
dataset/1k_images/client_data/training_data/data/final_render_732_y20.71_z-19.98_pupil_diameter_4.99mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_732_y20.71_z-19.98_pupil_diameter_4.99mm.jpg0732.jpg
dataset/1k_images/client_data/training_data/data/final_render_733_y-11.78_z-26.33_pupil_diameter_2.76mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_733_y-11.78_z-26.33_pupil_diameter_2.76mm.jpg0733.jpg
dataset/1k_images/client_data/training_data/data/final_render_734_y0.27_z-24.42_pupil_diameter_6.13mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_734_y0.27_z-24.42_pupil_diameter_6.13mm.jpg0734.jpg
dataset/1k_images/client_data/training_data/data/final_render_735_y8.92_z-25.71_pupil_diameter_1.09mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_735_y8.92_z-25.71_pupil_diameter_1.09mm.jpg0735.jpg
dataset/1k_images/client_data/training_data/data/final_render_736_y11.06_z18.45_pupil_diameter_5.93mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_736_y11.06_z18.45_pupil_diameter_5.93mm.jpg0736.jpg
dataset/1k_images/client_data/training_data/data/final_render_737_y26.83_z23.41_pupil_diameter_3.94mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_737_y26.83_z23.41_pupil_diameter_3.94mm.jpg0737.jpg
dataset/1k_images/client_data/training_data/data/final_render_738_y-7.94_z28.38_pupil_diameter_4.27mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_738_y-7.94_z28.38_pupil_diameter_4.27mm.jpg0738.jpg
dataset/1k_images/client_data/training_data/data/final_render_739_y24.26_z-27.97_pupil_diameter_1.31mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_739_y24.26_z-27.97_pupil_diameter_1.31mm.jpg0739.jpg
dataset/1k_images/client_data/training_data/data/final_render_73_y17.02_z-16.94_pupil_diameter_2.65mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_73_y17.02_z-16.94_pupil_diameter_2.65mm.jpg0073.jpg
dataset/1k_images/client_data/training_data/data/final_render_740_y27.41_z-1.84_pupil_diameter_6.99mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_740_y27.41_z-1.84_pupil_diameter_6.99mm.jpg0740.jpg
dataset/1k_images/client_data/training_data/data/final_render_741_y13.70_z-0.14_pupil_diameter_5.39mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_741_y13.70_z-0.14_pupil_diameter_5.39mm.jpg0741.jpg
dataset/1k_images/client_data/training_data/data/final_render_742_y-4.04_z-27.61_pupil_diameter_3.17mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_742_y-4.04_z-27.61_pupil_diameter_3.17mm.jpg0742.jpg
dataset/1k_images/client_data/training_data/data/final_render_743_y11.41_z21.48_pupil_diameter_3.99mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_743_y11.41_z21.48_pupil_diameter_3.99mm.jpg0743.jpg
dataset/1k_images/client_data/training_data/data/final_render_744_y14.01_z13.50_pupil_diameter_5.49mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_744_y14.01_z13.50_pupil_diameter_5.49mm.jpg0744.jpg
dataset/1k_images/client_data/training_data/data/final_render_745_y-3.67_z-19.40_pupil_diameter_6.00mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_745_y-3.67_z-19.40_pupil_diameter_6.00mm.jpg0745.jpg
dataset/1k_images/client_data/training_data/data/final_render_746_y-13.90_z-23.83_pupil_diameter_4.15mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_746_y-13.90_z-23.83_pupil_diameter_4.15mm.jpg0746.jpg
dataset/1k_images/client_data/training_data/data/final_render_747_y0.58_z-14.49_pupil_diameter_3.46mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_747_y0.58_z-14.49_pupil_diameter_3.46mm.jpg0747.jpg
dataset/1k_images/client_data/training_data/data/final_render_748_y25.31_z-23.05_pupil_diameter_6.93mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_748_y25.31_z-23.05_pupil_diameter_6.93mm.jpg0748.jpg
dataset/1k_images/client_data/training_data/data/final_render_749_y-14.43_z-8.28_pupil_diameter_4.05mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_749_y-14.43_z-8.28_pupil_diameter_4.05mm.jpg0749.jpg
dataset/1k_images/client_data/training_data/data/final_render_74_y-0.93_z-10.46_pupil_diameter_6.21mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_74_y-0.93_z-10.46_pupil_diameter_6.21mm.jpg0074.jpg
dataset/1k_images/client_data/training_data/data/final_render_750_y20.29_z-8.93_pupil_diameter_5.00mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_750_y20.29_z-8.93_pupil_diameter_5.00mm.jpg0750.jpg
dataset/1k_images/client_data/training_data/data/final_render_751_y-1.51_z-10.92_pupil_diameter_6.09mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_751_y-1.51_z-10.92_pupil_diameter_6.09mm.jpg0751.jpg
dataset/1k_images/client_data/training_data/data/final_render_752_y19.06_z13.84_pupil_diameter_6.41mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_752_y19.06_z13.84_pupil_diameter_6.41mm.jpg0752.jpg
dataset/1k_images/client_data/training_data/data/final_render_753_y8.21_z1.02_pupil_diameter_4.37mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_753_y8.21_z1.02_pupil_diameter_4.37mm.jpg0753.jpg
dataset/1k_images/client_data/training_data/data/final_render_754_y-26.59_z10.39_pupil_diameter_4.72mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_754_y-26.59_z10.39_pupil_diameter_4.72mm.jpg0754.jpg
dataset/1k_images/client_data/training_data/data/final_render_755_y-16.16_z-10.90_pupil_diameter_2.39mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_755_y-16.16_z-10.90_pupil_diameter_2.39mm.jpg0755.jpg
dataset/1k_images/client_data/training_data/data/final_render_756_y-16.95_z21.17_pupil_diameter_3.33mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_756_y-16.95_z21.17_pupil_diameter_3.33mm.jpg0756.jpg
dataset/1k_images/client_data/training_data/data/final_render_757_y27.23_z-26.97_pupil_diameter_6.63mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_757_y27.23_z-26.97_pupil_diameter_6.63mm.jpg0757.jpg
dataset/1k_images/client_data/training_data/data/final_render_758_y-15.14_z26.88_pupil_diameter_1.84mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_758_y-15.14_z26.88_pupil_diameter_1.84mm.jpg0758.jpg
dataset/1k_images/client_data/training_data/data/final_render_759_y-20.82_z-7.53_pupil_diameter_5.53mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_759_y-20.82_z-7.53_pupil_diameter_5.53mm.jpg0759.jpg
dataset/1k_images/client_data/training_data/data/final_render_75_y11.04_z-9.48_pupil_diameter_5.66mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_75_y11.04_z-9.48_pupil_diameter_5.66mm.jpg0075.jpg
dataset/1k_images/client_data/training_data/data/final_render_760_y-9.23_z23.14_pupil_diameter_2.20mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_760_y-9.23_z23.14_pupil_diameter_2.20mm.jpg0760.jpg
dataset/1k_images/client_data/training_data/data/final_render_761_y-12.26_z3.04_pupil_diameter_4.76mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_761_y-12.26_z3.04_pupil_diameter_4.76mm.jpg0761.jpg
dataset/1k_images/client_data/training_data/data/final_render_762_y12.62_z26.25_pupil_diameter_3.13mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_762_y12.62_z26.25_pupil_diameter_3.13mm.jpg0762.jpg
dataset/1k_images/client_data/training_data/data/final_render_763_y-24.89_z25.49_pupil_diameter_3.16mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_763_y-24.89_z25.49_pupil_diameter_3.16mm.jpg0763.jpg
dataset/1k_images/client_data/training_data/data/final_render_764_y17.31_z-8.20_pupil_diameter_4.70mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_764_y17.31_z-8.20_pupil_diameter_4.70mm.jpg0764.jpg
dataset/1k_images/client_data/training_data/data/final_render_765_y-25.20_z-28.64_pupil_diameter_2.23mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_765_y-25.20_z-28.64_pupil_diameter_2.23mm.jpg0765.jpg
dataset/1k_images/client_data/training_data/data/final_render_766_y-18.79_z-19.02_pupil_diameter_3.21mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_766_y-18.79_z-19.02_pupil_diameter_3.21mm.jpg0766.jpg
dataset/1k_images/client_data/training_data/data/final_render_767_y-26.76_z14.01_pupil_diameter_6.99mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_767_y-26.76_z14.01_pupil_diameter_6.99mm.jpg0767.jpg
dataset/1k_images/client_data/training_data/data/final_render_768_y8.68_z-29.63_pupil_diameter_6.30mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_768_y8.68_z-29.63_pupil_diameter_6.30mm.jpg0768.jpg
dataset/1k_images/client_data/training_data/data/final_render_769_y15.92_z7.20_pupil_diameter_1.42mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_769_y15.92_z7.20_pupil_diameter_1.42mm.jpg0769.jpg
dataset/1k_images/client_data/training_data/data/final_render_76_y-8.23_z12.68_pupil_diameter_5.04mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_76_y-8.23_z12.68_pupil_diameter_5.04mm.jpg0076.jpg
dataset/1k_images/client_data/training_data/data/final_render_770_y27.19_z-29.48_pupil_diameter_4.89mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_770_y27.19_z-29.48_pupil_diameter_4.89mm.jpg0770.jpg
dataset/1k_images/client_data/training_data/data/final_render_771_y11.91_z0.77_pupil_diameter_6.38mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_771_y11.91_z0.77_pupil_diameter_6.38mm.jpg0771.jpg
dataset/1k_images/client_data/training_data/data/final_render_772_y7.81_z18.16_pupil_diameter_4.08mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_772_y7.81_z18.16_pupil_diameter_4.08mm.jpg0772.jpg
dataset/1k_images/client_data/training_data/data/final_render_773_y21.70_z-3.96_pupil_diameter_7.89mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_773_y21.70_z-3.96_pupil_diameter_7.89mm.jpg0773.jpg
dataset/1k_images/client_data/training_data/data/final_render_774_y-9.14_z-29.68_pupil_diameter_3.36mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_774_y-9.14_z-29.68_pupil_diameter_3.36mm.jpg0774.jpg
dataset/1k_images/client_data/training_data/data/final_render_775_y-14.53_z-22.70_pupil_diameter_1.72mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_775_y-14.53_z-22.70_pupil_diameter_1.72mm.jpg0775.jpg
dataset/1k_images/client_data/training_data/data/final_render_776_y-1.30_z3.02_pupil_diameter_4.62mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_776_y-1.30_z3.02_pupil_diameter_4.62mm.jpg0776.jpg
dataset/1k_images/client_data/training_data/data/final_render_777_y3.42_z-29.81_pupil_diameter_2.31mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_777_y3.42_z-29.81_pupil_diameter_2.31mm.jpg0777.jpg
dataset/1k_images/client_data/training_data/data/final_render_778_y-7.88_z-8.45_pupil_diameter_7.56mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_778_y-7.88_z-8.45_pupil_diameter_7.56mm.jpg0778.jpg
dataset/1k_images/client_data/training_data/data/final_render_779_y6.75_z-24.90_pupil_diameter_3.26mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_779_y6.75_z-24.90_pupil_diameter_3.26mm.jpg0779.jpg
dataset/1k_images/client_data/training_data/data/final_render_77_y-6.76_z-1.78_pupil_diameter_5.95mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_77_y-6.76_z-1.78_pupil_diameter_5.95mm.jpg0077.jpg
dataset/1k_images/client_data/training_data/data/final_render_780_y-22.69_z22.93_pupil_diameter_7.82mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_780_y-22.69_z22.93_pupil_diameter_7.82mm.jpg0780.jpg
dataset/1k_images/client_data/training_data/data/final_render_781_y17.40_z23.00_pupil_diameter_4.32mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_781_y17.40_z23.00_pupil_diameter_4.32mm.jpg0781.jpg
dataset/1k_images/client_data/training_data/data/final_render_782_y-5.52_z-7.74_pupil_diameter_7.63mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_782_y-5.52_z-7.74_pupil_diameter_7.63mm.jpg0782.jpg
dataset/1k_images/client_data/training_data/data/final_render_783_y-21.11_z23.53_pupil_diameter_7.07mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_783_y-21.11_z23.53_pupil_diameter_7.07mm.jpg0783.jpg
dataset/1k_images/client_data/training_data/data/final_render_784_y-13.68_z22.16_pupil_diameter_5.02mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_784_y-13.68_z22.16_pupil_diameter_5.02mm.jpg0784.jpg
